YearMonth,CN,SA,JA,SO,HPI,HDI,LHNI,PA,AA,RA,LPI,weighted_CN,weighted_SA,weighted_JA,weighted_SO,weighted_HPI,weighted_HDI,weighted_LHNI,weighted_PA,weighted_AA,weighted_RA,weighted_LPI,distance,population_source,population_target,gravitational_index,Proportion delayed,Significant Delay,Rides planned,Final arrival delay,Final arrival cancelled,Completely cancelled,Intermediate arrival delays,simultaneous_pred,simultaneous_null
2021-05,2,0.3333333333333333,0.1818181818181818,0.3076923076923077,0.5,0.2222222222222222,0.0555555555555555,36,0.7392161137703166,0.1458333333333333,0.4978909578906801,2,0.0023509181422955,0.1818181818181818,0.0022870211549456,0.0029761904761904,0.0018570102135561,2.7634080558871647e-06,723744,0.2481730012757825,0.0010304356313663,0.0392680990021406,85.0,53730.0,112311.0,835220.7653979239,0.2105263157894736,False,57,12,0,0,21,1.0,0.0
2021-05,2,0.3535533905932737,0.2,0.3333333333333333,0.5,0.25,0.0625,32,0.7134373801207474,0.1319444444444444,0.4776709006307398,2,0.0023935228912573,0.2,0.0023378141437755,0.0029761904761904,0.0019249278152069,2.8644759154865025e-06,698208,0.2474323168929306,0.000996476830541,0.038715878341056,107.0,53730.0,18901.0,88702.13381081317,0.1359223300970873,False,103,14,2,0,49,1.0,0.0
2021-05,2,0.2309401076758502,0.0769230769230769,0.1428571428571428,0.6666666666666666,0.08,0.0266666666666666,75,0.6867643245600952,0.1088235294117647,0.4661424227863119,2,0.000808897099272,0.0769230769230769,0.0003773228940665,0.0032679738562091,0.0002002202422664,3.2715725860538094e-07,6113268,0.239812233542244,0.000477612764231,0.0309067163654709,251.0,,56452.0,,0.1428571428571428,False,155,22,6,1,76,0.0,1.0
2021-05,2,0.2800560168056019,0.1111111111111111,0.2,0.6666666666666666,0.1176470588235294,0.0392156862745098,51,0.64447566797514,0.09,0.423606797749979,2,0.0012501504177712,0.1111111111111111,0.0008343763037129,0.0032679738562091,0.0004782400765184,7.814380335268174e-07,2559384,0.2284738291282099,0.0003386028471051,0.0254487142459916,104.0,133133.0,,,0.1736111111111111,False,288,50,0,0,95,0.0,0.0
2021-05,1,0.1581138830084189,0.0476190476190476,0.0909090909090909,0.5,0.05,0.025,40,0.3106674672798059,0.04,0.2,1,0.0018727642591032,0.0476190476190476,0.0004693733865289,0.0147058823529411,0.0002384927259718,3.50724597017438e-06,285124,0.1085865962176552,0.0001001101211332,0.0100055045416633,198.0,13355.0,671125.0,228621.4257473727,0.2702702702702703,False,38,10,5,1,21,1.0,0.0
2021-05,2,0.1980295085953348,0.0571428571428571,0.1081081081081081,0.6666666666666666,0.0588235294117647,0.0196078431372549,102,0.6753501582315751,0.1117424242424242,0.44584891187517,2,0.0017901767368961,0.0571428571428571,0.0004600345025876,0.0136986301369863,0.0002339454907006,1.602366374662101e-06,1248154,0.2354523394723053,0.0005588897404541,0.0304011663757221,3.0,374374.0,374374.0,15572876875.11111,0.08,False,75,6,0,0,6,0.0,0.0
2021-05,2,0.2800560168056019,0.1111111111111111,0.2,0.6666666666666666,0.1176470588235294,0.0392156862745098,51,0.64447566797514,0.09,0.423606797749979,2,0.0012501504177712,0.1111111111111111,0.0008343763037129,0.0032679738562091,0.0004782400765184,7.814380335268174e-07,2559384,0.2284738291282099,0.0003386028471051,0.0254487142459916,104.0,133133.0,,,0.1288135593220339,False,295,38,8,0,63,0.0,0.0
2021-06,1,0.25,0.1111111111111111,0.2,0.5,0.125,0.0625,16,0.4342944819032517,0.1,0.3162277660168379,1,0.001750618296273,0.1111111111111111,0.0013201320132013,0.0038461538461538,0.0007968127490039,3.064664419246093e-06,326300,0.1404725954832445,0.0008097165991902,0.0284555196612236,21.0,47734.0,56452.0,6110384.961451247,0.1095890410958904,False,74,8,1,1,13,0.0,1.0
2021-06,1,0.25,0.1428571428571428,0.25,0.25,0.25,0.0625,16,0.369269373068855,0.0666666666666666,0.2581988897471611,1,0.0009970491131808,0.1428571428571428,0.0009970089730807,0.0010060362173038,0.0009881422924901,9.941069340946867e-07,1005928,0.1297435508049628,0.0004494382022471,0.0211999576001272,68.0,51060.0,87498.0,966186.8252595155,0.375,False,48,18,0,0,20,1.0,0.0
2021-08,3,0.3692744729379982,0.2142857142857142,0.3529411764705882,0.5,0.2727272727272727,0.0454545454545454,66,1.232228326374082,0.2673992673992674,0.8735324613578341,3,0.0023521216487054,0.2142857142857142,0.0022296544035674,0.0032715376226826,0.0016910935738444,1.8441587501029653e-06,1626758,0.3735430623482041,0.0012225728829367,0.0564693695137069,43.0,168212.0,161825.0,14721961.546782045,0.5,True,6,3,0,0,3,1.0,0.0
2021-08,1,0.25,0.1428571428571428,0.25,0.25,0.25,0.0625,16,0.3789231816899512,0.0714285714285714,0.2672612419124244,1,0.0019050695054427,0.1428571428571428,0.001556420233463,0.0036764705882352,0.0009871668311944,3.629289820567911e-06,275536,0.125131508803802,0.0003382949932341,0.0183927973194427,76.0,11025.0,33183.0,63338.39594875346,0.5074626865671642,True,67,34,0,0,50,1.0,0.0
2021-08,1,0.1324532357065043,0.0476190476190476,0.0909090909090909,0.3333333333333333,0.0526315789473684,0.0175438596491228,57,0.3789231816899512,0.0714285714285714,0.2672612419124244,1,0.0005417004435887,0.0476190476190476,0.0003422313483915,0.0015220700152207,0.0001927896664738,2.934393705842877e-07,3407859,0.1258789895213352,0.0003547357218871,0.0188344291627645,105.0,41543.0,122089.0,460040.2110657597,0.0,False,67,0,67,0,49,0.0,0.0
2021-08,3,0.253546276418555,0.0833333333333333,0.1538461538461538,0.75,0.0857142857142857,0.0214285714285714,140,1.2731991965961125,0.2852564102564102,0.9195786233007012,3,0.0009554661502306,0.0833333333333333,0.0006038647342995,0.0026833631484794,0.0003402132002721,3.043051880788646e-07,9858524,0.4001083811199517,0.0017214379451148,0.0710187080112012,41.0,374374.0,42616.0,9490971.079119572,0.4761904761904761,False,22,10,1,1,10,0.0,0.0
2021-09,1,0.098058067569092,0.0188679245283018,0.037037037037037,0.5,0.0192307692307692,0.0096153846153846,104,0.5581106265512472,0.1666666666666666,0.4082482904638631,1,0.0007981763665793,0.0188679245283018,0.0001341021858656,0.0094339622641509,6.75310642895732e-05,6.37085512165785e-07,1569648,0.1322464133643157,0.000520020800832,0.0228039645858353,194.0,39677.0,934927.0,985628.0842544372,0.1176470588235294,False,68,8,1,0,57,1.0,0.0
2021-09,1,0.098058067569092,0.0188679245283018,0.037037037037037,0.5,0.0192307692307692,0.0096153846153846,104,0.5581106265512472,0.1666666666666666,0.4082482904638631,1,0.0007981763665793,0.0188679245283018,0.0001341021858656,0.0094339622641509,6.75310642895732e-05,6.37085512165785e-07,1569648,0.1322464133643157,0.000520020800832,0.0228039645858353,194.0,39677.0,934927.0,985628.0842544372,0.1690140845070422,False,72,12,2,1,51,1.0,0.0
2021-09,1,0.2041241452319315,0.1111111111111111,0.2,0.25,0.1666666666666666,0.0416666666666666,24,0.2530848692773169,0.0192307692307692,0.1386750490563073,1,0.0007034107478171,0.1111111111111111,0.0006724949562878,0.0009514747859181,0.000520020800832,4.947866801446558e-07,2021073,0.1041349613213938,6.75310642895732e-05,0.0082177286575776,236.0,45410.0,226630.0,184775.7163889687,0.5,True,64,32,2,0,54,1.0,0.0
2021-10,1,0.2182178902359924,0.1111111111111111,0.2,0.3333333333333333,0.1428571428571428,0.0476190476190476,21,0.2583177668073287,0.0208333333333333,0.1443375672974064,1,0.0035436937963546,0.1111111111111111,0.0016977928692699,0.0138888888888888,0.0009041591320072,1.2557765722322683e-05,79632,0.1042173572630294,6.804572672836147e-05,0.0082489833754446,,194291.0,188217.0,,0.2916666666666667,False,24,7,0,0,20,0.0,1.0
2021-10,1,0.2041241452319315,0.1,0.1818181818181818,0.3333333333333333,0.125,0.0416666666666666,24,0.3789231816899512,0.0714285714285714,0.2672612419124244,1,0.0018821680939932,0.1,0.0013764624913971,0.0043290043290043,0.0008183306055646,3.542556734046096e-06,282282,0.140408816637365,0.0008071025020177,0.0284095494863568,21.0,47734.0,56452.0,6110384.961451247,0.0821917808219178,False,73,6,0,0,8,1.0,1.0
2021-10,2,0.2886751345948129,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.0416666666666666,48,0.8243889863822738,0.1777777777777777,0.5915322230804945,2,0.0017792017089454,0.1666666666666666,0.0017738359201773,0.0019230769230769,0.0016460905349794,1.5827793605571382e-06,1263600,0.2693500416493662,0.0012273797423267,0.0490547350792659,68.0,51060.0,87498.0,966186.8252595155,0.3939393939393939,False,69,26,3,3,33,1.0,0.0
2021-10,5,0.3340765523905304,0.2,0.3333333333333333,0.3571428571428571,0.3125,0.0223214285714285,224,1.6133252674401222,0.2349283648196692,1.052799956519614,5,0.0026519728709408,0.2,0.0024342745861733,0.0040355125100887,0.0017427675148135,1.406592021641262e-06,3554691,0.5922306457709856,0.0015463434440449,0.0783015219149862,157.0,934927.0,125203.0,4748901.179804455,0.1363636363636363,False,22,3,0,0,17,0.0,1.0
2021-10,1,0.1889822365046136,0.1,0.1818181818181818,0.25,0.1428571428571428,0.0357142857142857,28,0.369269373068855,0.0666666666666666,0.2581988897471611,1,0.0009061317168259,0.1,0.0009057971014492,0.0009310986964618,0.0008818342151675,8.210746882379409e-07,1217916,0.1295036215561021,0.0004430660168365,0.0210491333987057,90.0,103785.0,229797.0,2944380.45,0.7333333333333333,True,30,22,0,0,27,1.0,1.0
2021-11,4,0.3813850356982369,0.1739130434782608,0.2962962962962963,0.8,0.1818181818181818,0.0363636363636363,110,1.340872554410924,0.2054505135387488,0.8972687363775522,4,0.001876613178734,0.1739130434782608,0.0007213055630691,0.0093896713615023,0.0003750586029067,8.804192556495403e-07,4543290,0.483488269158311,0.0011358063939608,0.0651327535884168,144.0,95884.0,56452.0,261036.05169753087,0.3333333333333333,False,60,20,5,0,45,0.0,1.0
2021-11,4,0.4216370213557839,0.2105263157894736,0.3478260869565217,0.8,0.2222222222222222,0.0444444444444444,90,1.3184117512984028,0.1953495034377387,0.8747671923376468,4,0.0042939766381157,0.2105263157894736,0.003248071457572,0.0093896713615023,0.0019636720667648,4.60955884217101e-06,867762,0.4600614056750151,0.0007386530279963,0.0526592986831859,13.0,95884.0,246443.0,139822133.79881656,0.4878048780487805,True,41,20,0,0,20,1.0,1.0
2021-11,5,0.3768891807222045,0.2272727272727272,0.3703703703703703,0.4545454545454545,0.3125,0.0284090909090909,176,1.8580079069347468,0.3617027417027417,1.2559141026201552,5,0.0025996769613341,0.2272727272727272,0.0023663038334122,0.0040387722132471,0.001673360107095,1.3516640606583578e-06,3699144,0.6869330775694026,0.0078889992736172,0.1512997094717538,157.0,934927.0,125203.0,4748901.179804455,0.4186046511627907,False,43,18,0,0,39,0.0,1.0
2022-04,1,0.1360827634879543,0.05,0.0952380952380952,0.3333333333333333,0.0555555555555555,0.0185185185185185,54,0.3529561238647611,0.0588235294117647,0.2425356250363329,1,0.0016712689933227,0.05,0.0008022462896109,0.0065359477124183,0.0004273504273504,2.793140048042009e-06,358020,0.1171776546718996,0.0001966568338249,0.014023438730389,90.0,44870.0,246443.0,1365172.5197530864,0.2539682539682539,False,63,16,5,0,30,1.0,0.0
2022-04,2,0.2041241452319315,0.1,0.1818181818181818,0.3333333333333333,0.125,0.0208333333333333,96,0.5938365666462946,0.0697940503432494,0.3707358351878373,2,0.0017393619267083,0.1,0.0012015620306398,0.0043383947939262,0.000697350069735,1.51268995604123e-06,1322148,0.2181071544807416,0.0002084789759764,0.0204131189116723,55.0,934927.0,50855.0,15717590.937190082,0.0,False,25,0,3,3,3,0.0,1.0
2022-04,1,0.2,0.1111111111111111,0.2,0.2,0.2,0.04,25,0.3459762562611936,0.0555555555555555,0.2357022603955158,1,0.0015359732777379,0.1111111111111111,0.0013670539986329,0.0025125628140703,0.0009389671361502,2.359213909925213e-06,423870,0.1289007591924034,0.0004273504273504,0.020672455764868,106.0,103785.0,11025.0,101836.02928088288,0.1860465116279069,False,86,16,0,0,38,0.0,0.0
2022-05,4,0.3508232077228117,0.1481481481481481,0.2580645161290322,0.8,0.1538461538461538,0.0307692307692307,130,1.4319202179934654,0.2566666666666666,0.9698661633488538,4,0.0013860111209004,0.1481481481481481,0.0007082152974504,0.0050441361916771,0.0003808435685042,4.802567068149267e-07,8328879,0.4755572137171705,0.001007800204612,0.0609205004684543,175.0,35814.0,56452.0,66017.04254693877,0.1519434628975265,False,285,43,18,2,163,1.0,1.0
2022-05,1,0.1490711984999859,0.0769230769230769,0.1428571428571428,0.2,0.1111111111111111,0.0222222222222222,45,0.2710850306818168,0.025,0.1581138830084189,1,0.0022196368917776,0.0769230769230769,0.0013586956521739,0.0064935064935064,0.0007587253414264,4.926787931340283e-06,202972,0.109500494729755,0.0001081081081081,0.0103975048982007,71.0,18901.0,934927.0,3505466.222376513,0.3432835820895522,False,67,23,35,0,34,1.0,0.0
2022-05,1,0.1825741858350553,0.0625,0.1176470588235294,0.5,0.0666666666666666,0.0333333333333333,30,0.3789231816899512,0.0714285714285714,0.2672612419124244,1,0.0019100045043689,0.0625,0.0004250797024442,0.0169491525423728,0.0002152389151958,3.648117206709617e-06,274114,0.1281688249400879,0.0004088307440719,0.0202195633996373,177.0,133133.0,4370.0,18570.37281751732,0.3508771929824561,False,58,20,4,1,55,1.0,0.0
2022-05,1,0.2,0.1111111111111111,0.2,0.2,0.2,0.04,25,0.3529561238647611,0.0588235294117647,0.2425356250363329,1,0.0014468401803449,0.1111111111111111,0.0012870012870012,0.0023696682464454,0.0008833922261484,2.093346507460687e-06,477704,0.1294961928844607,0.0004428697962798,0.0210444718698259,106.0,103785.0,11025.0,101836.02928088288,0.2659574468085106,False,94,25,2,0,43,1.0,1.0
2022-05,1,0.2236067977499789,0.125,0.2222222222222222,0.25,0.2,0.05,20,0.2710850306818168,0.025,0.1581138830084189,1,0.0024497739330434,0.125,0.0016181229773462,0.0064935064935064,0.0009242144177449,6.0013923230189405e-06,166628,0.109500494729755,0.0001081081081081,0.0103975048982007,137.0,51060.0,934927.0,2543415.878309979,0.2741935483870967,False,68,17,18,6,32,0.0,0.0
2022-07,3,0.2041241452319315,0.0545454545454545,0.1034482758620689,0.75,0.0555555555555555,0.0138888888888888,216,0.9842648585544732,0.148110661268556,0.6470126908637595,3,0.000752281816604,0.0545454545454545,0.0003533985157262,0.0030150753768844,0.000187699430645,1.886426438643823e-07,15903085,0.3463909550529727,0.0006361531096683,0.040885364833889,48.0,934927.0,161825.0,65666042.43706597,0.6987951807228916,True,168,116,4,2,139,1.0,0.0
2022-07,2,0.1571348402636772,0.0363636363636363,0.0701754385964912,0.6666666666666666,0.037037037037037,0.0123456790123456,162,0.6919399691667398,0.1172248803827751,0.4637327657085262,2,0.0019326955405955,0.0363636363636363,0.0002492211838006,0.0298507462686567,0.0001251329537633,1.8676560263190088e-06,1070861,0.2290328009976301,0.0003477016923104,0.02574620297544,23.0,18425.0,934927.0,32563383.695652176,0.1363636363636363,False,22,3,0,0,14,1.0,1.0
2022-07,1,0.2236067977499789,0.125,0.2222222222222222,0.25,0.2,0.05,20,0.3606737602222408,0.0625,0.25,1,0.0005820024754817,0.125,0.000531914893617,0.000895255147717,0.0003783579265985,3.387268814669313e-07,2952231,0.1251633311170923,0.0003389830508474,0.0184114923579664,106.0,103785.0,11025.0,101836.02928088288,0.1399317406143344,False,587,82,28,1,306,0.0,1.0
2022-08,8,0.3344968040028363,0.1454545454545454,0.2539682539682539,0.7272727272727273,0.1538461538461538,0.0139860139860139,572,3.614833347110468,0.8763227513227514,2.459623526091422,8,0.0012833145337486,0.1454545454545454,0.0008758484782132,0.0032546786004882,0.0005060088551549,2.0586202406629994e-07,38860980,1.131195295803775,0.0200491104190107,0.2709848659839983,99.0,33934.0,934927.0,3236997.532700745,0.2727272727272727,False,22,6,0,0,13,1.0,0.0
2022-08,2,0.2461829819586654,0.1333333333333333,0.2352941176470588,0.3333333333333333,0.1818181818181818,0.0303030303030303,66,0.8194619958060909,0.1742424242424242,0.5901864791725766,2,0.0008279938889772,0.1333333333333333,0.0007806401249024,0.0011709601873536,0.0005854800936768,3.4278694009181205e-07,5834528,0.2592246363174026,0.0008920219907481,0.0422358194398607,85.0,167651.0,229797.0,5332276.380207612,0.1540342298288508,False,415,63,17,6,225,1.0,1.0
2022-08,3,0.3198010745334156,0.1875,0.3157894736842105,0.375,0.2727272727272727,0.034090909090909,88,0.9345697869347852,0.1303418803418803,0.5940168503177868,3,0.0017660226406385,0.1875,0.0016519823788546,0.0025553662691652,0.001220504475183,1.039611989082688e-06,2885692,0.3433536159102639,0.0006306581533828,0.0398869754311553,160.0,18901.0,33934.0,25054.161484375,0.108433734939759,False,168,18,9,2,98,0.0,0.0
2022-08,1,0.1230914909793327,0.0625,0.1176470588235294,0.1666666666666666,0.0909090909090909,0.0151515151515151,66,0.4024296043818446,0.0833333333333333,0.2886751345948129,1,0.0004880509107539,0.0625,0.0004800768122899,0.0005854800936768,0.000406834825061,2.381936914877197e-07,4198264,0.129949396724413,0.0004549590536851,0.0213297691896834,18.0,229797.0,33934.0,24067689.5,0.1781305114638448,False,607,101,43,40,204,1.0,0.0
2022-08,1,0.1889822365046136,0.1,0.1818181818181818,0.25,0.1428571428571428,0.0357142857142857,28,0.3606737602222408,0.0625,0.25,1,0.0009867904265429,0.1,0.0009837678307919,0.0010672358591248,0.000912408759124,9.73755345916849e-07,1026952,0.1218777188497711,0.000273298715496,0.0165317487125844,106.0,103785.0,11025.0,101836.02928088288,0.1333333333333333,False,166,22,6,1,74,0.0,0.0
2022-09,1,0.0971285862357264,0.0185185185185185,0.0363636363636363,0.5,0.0188679245283018,0.0094339622641509,106,0.5581106265512472,0.1666666666666666,0.4082482904638631,1,0.0010105764568542,0.0185185185185185,0.0001803263907672,0.0112359550561797,9.089256498818396e-05,1.0212647751481343e-06,979178,0.1421054534322133,0.0008787346221441,0.0296434583364376,149.0,7970.0,934927.0,335632.0972028287,0.3125,False,58,15,19,10,41,1.0,0.0
2022-09,1,0.2886751345948129,0.1428571428571428,0.25,0.5,0.1666666666666666,0.0833333333333333,12,0.2518706487516997,0.0188679245283018,0.137360563948689,1,0.003142200299268,0.1428571428571428,0.0016299918500407,0.0112359550561797,0.0008787346221441,9.873422720720365e-06,101282,0.107459490136939,9.089256498818396e-05,0.0095337592264638,210.0,7970.0,18901.0,3415.8950113378683,0.4814814814814814,True,30,13,9,3,19,0.0,1.0
2022-09,2,0.3162277660168379,0.1818181818181818,0.3076923076923077,0.4,0.25,0.05,40,0.5707996376555007,0.0623461853978671,0.3458749780057638,2,0.0011115944510032,0.1818181818181818,0.0010799136069114,0.0014154281670205,0.0008729812309035,6.17821111750556e-07,3237183,0.2247048558230426,0.0002885210234862,0.0235917981543521,236.0,45410.0,226630.0,184775.7163889687,0.3611111111111111,False,73,26,5,1,54,1.0,0.0
2022-10,3,0.375,0.2307692307692307,0.375,0.375,0.375,0.046875,64,0.9340324720644042,0.1281730769230769,0.5955481496465609,3,0.0017057049747487,0.2307692307692307,0.0015953203935123,0.0024691358024691,0.0011783189316575,9.698098202942402e-07,3093390,0.3406410147134061,0.0004982627908042,0.0373698107520831,91.0,18901.0,226630.0,517272.5069436058,0.373134328358209,False,134,50,0,0,115,0.0,1.0
2022-10,4,0.2637521893583148,0.1379310344827586,0.2424242424242424,0.4,0.1739130434782608,0.017391304347826,230,1.31226390941171,0.20125,0.8580326153007632,4,0.0016046166406898,0.1379310344827586,0.0012740882306099,0.0032493907392363,0.0007923930269413,6.436986408946896e-07,6214088,0.4895622696429575,0.0016870199235317,0.0720446603910363,167.0,671125.0,125203.0,3012903.416221449,0.21875,False,64,14,1,0,34,1.0,0.0
2022-10,4,0.3076923076923077,0.1818181818181818,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0236686390532544,169,1.7794070896273566,0.4441071428571428,1.1961625245431735,4,0.0016480337699159,0.1818181818181818,0.0015552099533437,0.0023242300987797,0.0011685655857434,6.790038266958163e-07,5890983,0.5034889501582578,0.0020345998213122,0.0807009489176355,39.0,13407.0,79650.0,702082.5443786982,0.4242424242424242,False,33,14,1,0,29,1.0,1.0
2022-11,1,0.1507556722888818,0.0714285714285714,0.1333333333333333,0.25,0.0909090909090909,0.0227272727272727,44,0.2835784920513334,0.0294117647058823,0.1714985851425088,1,0.0008521449536228,0.0714285714285714,0.0008350730688935,0.0010427528675703,0.0006963788300835,7.261510219849484e-07,1377124,0.110613343779792,0.000118511495615,0.0108862985268214,40.0,24869.0,161825.0,2515266.203125,0.217391304347826,False,23,5,0,0,22,1.0,0.0
2022-11,2,0.2461829819586654,0.1333333333333333,0.2352941176470588,0.3333333333333333,0.1818181818181818,0.0303030303030303,66,0.7644768390143213,0.1544117647058823,0.5250519757357826,2,0.0016981037165703,0.1333333333333333,0.0016652789342214,0.0020703933747412,0.0013927576601671,1.4417781161150425e-06,1387176,0.2404479910202852,0.0005703867780371,0.0321436568392282,43.0,934927.0,161825.0,81825073.97241752,0.5,True,22,11,0,0,11,1.0,1.0
2022-11,1,0.1543033499620919,0.0833333333333333,0.1538461538461538,0.1666666666666666,0.1428571428571428,0.0238095238095238,42,0.2835784920513334,0.0294117647058823,0.1714985851425088,1,0.0007529411798054,0.0833333333333333,0.0007163323782234,0.0010351966873706,0.0005476451259583,5.669204202467692e-07,1763916,0.110613343779792,0.000118511495615,0.0108862985268214,204.0,128857.0,934927.0,2894845.454608804,0.3626373626373626,False,183,66,13,1,158,1.0,0.0
2022-11,1,0.1414213562373095,0.0714285714285714,0.1333333333333333,0.2,0.1,0.02,50,0.3529561238647611,0.0588235294117647,0.2425356250363329,1,0.0008722723080284,0.0714285714285714,0.0008710801393728,0.0009191176470588,0.0008278145695364,7.608589793533307e-07,1314304,0.1262670940623354,0.000363504180298,0.0190657855935199,252.0,103785.0,56452.0,92259.87055933484,0.2585812356979405,False,444,113,49,7,429,1.0,0.0
2022-11,1,0.2581988897471611,0.1428571428571428,0.25,0.3333333333333333,0.2,0.0666666666666666,15,0.2556222186353314,0.02,0.1414213562373095,1,0.0064679210475527,0.1428571428571428,0.0049504950495049,0.0138888888888888,0.003012048192771,4.183400267737617e-05,23904,0.1091691239384963,0.000105152471083,0.0102543878941197,97.0,60230.0,66623.0,426475.0015942183,0.3518518518518518,False,55,19,3,1,46,1.0,1.0
2022-11,1,0.1543033499620919,0.0833333333333333,0.1538461538461538,0.1666666666666666,0.1428571428571428,0.0238095238095238,42,0.2835784920513334,0.0294117647058823,0.1714985851425088,1,0.0007529411798054,0.0833333333333333,0.0007163323782234,0.0010351966873706,0.0005476451259583,5.669204202467692e-07,1763916,0.110613343779792,0.000118511495615,0.0108862985268214,204.0,128857.0,934927.0,2894845.454608804,0.1649484536082474,False,196,32,28,2,164,1.0,0.0
2022-11,1,0.1091089451179962,0.0526315789473684,0.1,0.1666666666666666,0.0714285714285714,0.0119047619047619,84,0.2835784920513334,0.0294117647058823,0.1714985851425088,1,0.000613654702867,0.0526315789473684,0.0005383580080753,0.0010351966873706,0.0003637686431429,3.765720943508914e-07,2655534,0.110613343779792,0.000118511495615,0.0108862985268214,111.0,187011.0,934927.0,14190539.176771363,0.7990762124711316,True,435,346,29,2,393,0.0,0.0
2022-12,1,0.25,0.1428571428571428,0.25,0.25,0.25,0.0625,16,0.369269373068855,0.0666666666666666,0.2581988897471611,1,0.0029412273573148,0.1428571428571428,0.0022296544035674,0.0064102564102564,0.0013495276653171,8.650818367417557e-06,115596,0.1261862148700751,0.0003616636528028,0.0190174565282241,34.0,80705.0,75621.0,5279405.540657439,0.078125,False,66,5,5,2,52,1.0,1.0
2023-01,1,0.1543033499620919,0.0625,0.1176470588235294,0.3333333333333333,0.0714285714285714,0.0238095238095238,42,0.2556222186353314,0.02,0.1414213562373095,1,0.000631274009003,0.0625,0.000563063063063,0.001027749229188,0.0003877471888328,3.985068744428376e-07,2509367,0.1080204051564104,9.539254030334828e-05,0.0097669104789256,77.0,130181.0,161825.0,3553135.490807893,0.4609375,False,128,59,15,0,128,1.0,0.0
2023-02,1,0.2236067977499789,0.125,0.2222222222222222,0.25,0.2,0.05,20,0.3529561238647611,0.0588235294117647,0.2425356250363329,1,0.0009918141213005,0.125,0.0009881422924901,0.001081081081081,0.0009099181073703,9.836952512111749e-07,1016575,0.1288794745487311,0.0004268032437046,0.0206592169189602,68.0,51060.0,87498.0,966186.8252595155,0.2712765957446808,False,188,51,0,0,59,0.0,1.0
2023-02,1,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,9,0.3396232718951086,0.0526315789473684,0.2294157338705617,1,0.0157720074469127,0.2,0.0157480314960629,0.0166666666666666,0.0149253731343283,0.0002487562189054,4020,0.1200390469686217,0.0002410219329959,0.0155248810944207,64.0,229797.0,671125.0,37651980.37719727,0.2903225806451613,False,32,9,1,1,25,1.0,1.0
2023-03,1,0.25,0.1428571428571428,0.25,0.25,0.25,0.0625,16,0.3529561238647611,0.0588235294117647,0.2425356250363329,1,0.0009465385996552,0.1428571428571428,0.0009442870632672,0.0010141987829614,0.0008833922261484,8.959353206373326e-07,1116152,0.1284265519397665,0.0004152823920265,0.0203784786484805,68.0,51060.0,87498.0,966186.8252595155,0.2545454545454545,False,56,14,1,1,21,0.0,0.0
2023-04,1,0.086066296582387,0.032258064516129,0.0625,0.2,0.037037037037037,0.0074074074074074,135,0.4808983469629878,0.125,0.3535533905932737,1,0.0005977530848864,0.032258064516129,0.0002077058884619,0.0033333333333333,0.0001071926251473,3.573087504912995e-07,2798700,0.1393039860598197,0.0007627765064836,0.0276184088333053,65.0,80705.0,56452.0,1078333.4106508875,0.4565217391304347,False,49,21,5,3,41,0.0,1.0
2023-05,1,0.1,0.0196078431372549,0.0384615384615384,0.5,0.02,0.01,100,0.3001016285004131,0.0357142857142857,0.1889822365046136,1,0.0006120579187356,0.0196078431372549,0.000174611489436,0.0042016806722689,8.91583452211127e-05,3.746148958870281e-07,2669408,0.109501791070131,0.0001081197967347,0.0103980669710664,93.0,671125.0,934927.0,72546292.38929357,0.1139240506329113,False,79,9,2,0,68,0.0,0.0
2023-05,2,0.2581988897471611,0.1176470588235294,0.2105263157894736,0.5,0.1333333333333333,0.0333333333333333,60,0.7428273691160412,0.1357466063348416,0.5198857231489475,2,0.0025590349385595,0.1176470588235294,0.0018796992481203,0.0058479532163742,0.0011198208286674,3.274329908384249e-06,610812,0.244831553577358,0.0005971981916615,0.0339711503802904,43.0,94643.0,167651.0,8581391.88372093,0.2352941176470588,False,69,16,2,1,45,0.0,1.0
2023-05,2,0.2425356250363329,0.1052631578947368,0.1904761904761904,0.5,0.1176470588235294,0.0294117647058823,68,0.7591406183201351,0.1435897435897435,0.5355489878597757,2,0.001493432510103,0.1052631578947368,0.0007160759040458,0.0058479532163742,0.0003813882532418,1.115170331116375e-06,1793448,0.2616268950613175,0.0009664144793743,0.0438243721776528,119.0,133133.0,94643.0,889775.1937716263,0.4941176470588235,True,171,84,7,1,158,0.0,1.0
2023-05,2,0.2425356250363329,0.1052631578947368,0.1904761904761904,0.5,0.1176470588235294,0.0294117647058823,68,0.7591406183201351,0.1435897435897435,0.5355489878597757,2,0.001493432510103,0.1052631578947368,0.0007160759040458,0.0058479532163742,0.0003813882532418,1.115170331116375e-06,1793448,0.2616268950613175,0.0009664144793743,0.0438243721776528,119.0,133133.0,94643.0,889775.1937716263,0.1290322580645161,False,155,20,2,0,136,0.0,1.0
